timestamp,machine_name,temperature,pressure,vibration,humidity,power_consumption,operational_status,error_code,production_count,maintenance_log,speed
5/04/2024 0:00,Automated Assembly Line,36.57,7.69,0.72,56.53,469.29,active,,34,,
5/04/2024 0:00,Quality Control Scanner,43.41,8.71,4.66,54.62,195.14,idle,,73,,
5/04/2024 0:00,Energy Management System,66.27,5.63,0.73,47.41,166.85,idle,,61,,
5/04/2024 0:30,CNC Machine,79.15,5.12,0.19,41.58,139.88,idle,,81,,4.43
5/04/2024 0:30,3D Printer,63.65,2.34,3.31,41.9,394.19,active,,91,,2.52
5/04/2024 0:30,Industrial Robot,26.36,8.15,1.06,61.12,407.86,active,,14,,3.03
5/04/2024 0:30,Automated Guided Vehicle (AGV),53.18,6.98,1.58,32.45,288.3,active,,98,,
5/04/2024 0:30,Smart Conveyor System,55.42,7.85,0.62,62.93,198.13,idle,,57,,4.85
5/04/2024 0:30,IoT Sensor Hub,25.94,3.78,1.55,65.72,124.25,active,,79,,
5/04/2024 0:30,Predictive Maintenance System,75.59,1.47,3.25,55.19,109.87,active,,29,,
5/04/2024 0:30,Automated Assembly Line,65.45,4.43,2.25,34.83,208.77,active,,8,,
5/04/2024 0:30,Quality Control Scanner,55.55,6.7,3.76,54.96,492.77,active,,18,,
5/04/2024 0:30,Energy Management System,52.71,5.3,4.01,63.12,289.48,active,,71,,
5/04/2024 1:00,CNC Machine,34.62,9.73,4.01,38.22,241.6,active,,24,,4.51
5/04/2024 1:00,3D Printer,53.97,6.36,4.67,63.54,373.7,idle,,76,,0.58
5/04/2024 1:00,Industrial Robot,67.63,1.66,4.11,53.92,220.52,active,,18,,1.17
5/04/2024 1:00,Automated Guided Vehicle (AGV),57.53,6.38,0.69,45.85,186.99,active,,74,,
5/04/2024 1:00,Smart Conveyor System,66.42,7.67,1.39,65.84,411.74,idle,,99,,4.68
5/04/2024 1:00,IoT Sensor Hub,40.75,1.39,0.83,60.75,228.57,active,,82,,
5/04/2024 1:00,Predictive Maintenance System,37.81,8.46,1.91,44.94,219.1,idle,,35,,
5/04/2024 1:00,Automated Assembly Line,79.07,8.34,1.81,67.74,493.59,maintenance,E101,27,Routine Check,
5/04/2024 1:00,Quality Control Scanner,53.23,4.84,2.69,47.55,194.43,active,,84,,
5/04/2024 1:00,Energy Management System,26.5,7.93,1.36,62.41,290.27,active,,94,,
5/04/2024 1:30,CNC Machine,59.57,9.49,0.11,30.97,319.82,active,,11,,1.49
5/04/2024 1:30,3D Printer,73.82,5.52,0.47,46.34,410.1,active,,71,,2
5/04/2024 1:30,Industrial Robot,66.99,5.81,2.03,42.36,365.34,active,,10,,0.97
5/04/2024 1:30,Automated Guided Vehicle (AGV),64.48,9.48,2.73,36.01,173.07,active,,51,,
5/04/2024 1:30,Smart Conveyor System,63.07,4.34,2.1,55.17,177.38,active,,26,,4.92
5/04/2024 1:30,IoT Sensor Hub,20.48,6.15,0.11,36.96,413.11,active,,4,,
5/04/2024 1:30,Predictive Maintenance System,54.76,9.72,3.38,69.91,199.52,active,,80,,
5/04/2024 1:30,Automated Assembly Line,30.35,6.65,3.35,59.91,123.62,active,,33,,
5/04/2024 1:30,Quality Control Scanner,30.52,5.86,1.59,65.01,297.76,active,,0,,
5/04/2024 1:30,Energy Management System,41.32,2.96,3.8,53.49,187.59,active,,21,,
5/04/2024 2:00,CNC Machine,73.2,3.65,3.92,59.52,407.93,active,,44,,4.32
5/04/2024 2:00,3D Printer,69.64,6.16,4.02,63.64,314.66,active,,76,,1.14
5/04/2024 2:00,Industrial Robot,77.7,9.33,0.94,46.64,421.22,idle,,44,,3.69
5/04/2024 2:00,Automated Guided Vehicle (AGV),40.39,4.94,4.19,39.47,470.02,active,,25,,
5/04/2024 2:00,Smart Conveyor System,20.52,5.61,1.72,60.31,174.41,maintenance,E303,41,Part Replacement,4.92
5/04/2024 2:00,IoT Sensor Hub,48.69,1.62,2.89,46.22,353.5,active,,79,,
5/04/2024 2:00,Predictive Maintenance System,48.57,8.84,3.6,55.56,398.98,active,,49,,
5/04/2024 2:00,Automated Assembly Line,66.14,5.61,4.95,55.18,374.58,active,,13,,
5/04/2024 2:00,Quality Control Scanner,33.26,8.77,3.07,46.88,412.33,idle,,86,,
5/04/2024 2:00,Energy Management System,25.81,6,4.79,56.76,477.22,active,,72,,
5/04/2024 2:30,CNC Machine,33,8.82,3.92,50.98,239.92,active,,97,,2.94
5/04/2024 2:30,3D Printer,56.22,7.55,2.79,35.19,189.12,active,,51,,1.38
5/04/2024 2:30,Industrial Robot,43.9,3.87,2.11,55.24,109.66,active,,72,,1.1
5/04/2024 2:30,Automated Guided Vehicle (AGV),23.32,2.26,3.84,45.47,287.6,idle,,93,,
5/04/2024 2:30,Smart Conveyor System,33.16,1.7,0.42,48.52,185.51,active,,42,,3.4
5/04/2024 2:30,IoT Sensor Hub,60,2.5,4.45,41.68,470.68,active,,40,,
5/04/2024 2:30,Predictive Maintenance System,27.35,3.17,1.71,33.47,395.82,idle,,5,,
5/04/2024 2:30,Automated Assembly Line,42.54,8.44,3.46,69.72,450.8,active,,20,,
5/04/2024 2:30,Quality Control Scanner,56.51,8.83,1.73,57.09,436.9,active,,27,,
5/04/2024 2:30,Energy Management System,37.62,4.18,2.93,31.66,153.97,active,,93,,
5/04/2024 3:00,CNC Machine,43.93,3.96,4.93,44.69,192.85,active,,10,,2.59
5/04/2024 3:00,3D Printer,79.78,5.6,0.91,33.09,377.93,active,,49,,3.26
5/04/2024 3:00,Industrial Robot,68.49,9.33,4.76,51.59,322.85,active,,50,,4.3
5/04/2024 3:00,Automated Guided Vehicle (AGV),79.93,4.71,4.17,37.97,281.13,active,,58,,
5/04/2024 3:00,Smart Conveyor System,70.84,7.41,3.14,45.38,420.53,idle,,42,,3.8
5/04/2024 3:00,IoT Sensor Hub,78.67,8.59,4.74,37.89,178.53,active,,27,,
5/04/2024 3:00,Predictive Maintenance System,42.71,3.25,4.53,62.37,341.45,active,,85,,
5/04/2024 3:00,Automated Assembly Line,28.82,1.89,3.41,63.17,405.49,active,,49,,
5/04/2024 3:00,Quality Control Scanner,64.39,9.37,3.34,52.97,310.35,active,,76,,
5/04/2024 3:00,Energy Management System,23.59,9.07,3.21,41.24,353.49,active,,15,,
5/04/2024 3:30,CNC Machine,43.8,7.88,4.29,39.46,188.19,active,,70,,2.26
5/04/2024 3:30,3D Printer,57.18,8.34,3.22,56.48,292.4,maintenance,E101,22,Routine Check,3.68
5/04/2024 3:30,Industrial Robot,34.02,7.4,4.18,53.29,245.9,active,,86,,1.44
5/04/2024 3:30,Automated Guided Vehicle (AGV),52.86,2.12,2.12,48.1,384.34,active,,53,,
5/04/2024 3:30,Smart Conveyor System,28.94,6.2,2.31,30.59,264.53,idle,,15,,1.33
5/04/2024 3:30,IoT Sensor Hub,26.53,2.18,0.57,31.29,421.03,active,,37,,
5/04/2024 3:30,Predictive Maintenance System,48.6,3.65,4.02,42.16,198.12,active,,54,,
5/04/2024 3:30,Automated Assembly Line,39.99,8.8,3.01,31.32,157.2,maintenance,E404,32,Catastrophic failure,
5/04/2024 3:30,Quality Control Scanner,43.76,2.27,1.29,58.58,269.64,active,,70,,
5/04/2024 3:30,Energy Management System,30.81,6.48,3.64,44.23,379.14,idle,,64,,
5/04/2024 4:00,CNC Machine,43.12,2.23,3.18,65.43,247.38,active,,52,,1.19
5/04/2024 4:00,3D Printer,47.54,4.11,4.48,60.42,107.47,active,,91,,1.36
5/04/2024 4:00,Industrial Robot,58.18,6.78,3.54,56.81,380.71,active,,40,,0.66
5/04/2024 4:00,Automated Guided Vehicle (AGV),37.83,2.36,4.42,62.74,458.86,active,,14,,
5/04/2024 4:00,Smart Conveyor System,65.7,6.55,0.7,61.73,290.91,active,,48,,2.51
5/04/2024 4:00,IoT Sensor Hub,39.44,4.29,1.15,30.56,154.98,active,,100,,
5/04/2024 4:00,Predictive Maintenance System,63.4,2.62,3.29,67.61,284.56,idle,,24,,
5/04/2024 4:00,Automated Assembly Line,54.36,1.99,2.7,43.77,336.57,idle,,83,,
5/04/2024 4:00,Quality Control Scanner,25.51,1.5,0.58,49.29,409.59,active,,10,,
5/04/2024 4:00,Energy Management System,25.26,9.64,0.72,50.76,467.77,active,,96,,
5/04/2024 4:30,CNC Machine,62.24,4.08,3.33,42.56,374.14,idle,,35,,4.99
5/04/2024 4:30,3D Printer,35.17,4.85,2.88,51.23,148.69,maintenance,E303,72,Part Replacement,1.77
5/04/2024 4:30,Industrial Robot,72.5,6.51,2.42,64.23,337.1,active,,3,,2.6
5/04/2024 4:30,Automated Guided Vehicle (AGV),47.61,4.24,3.43,43.34,388.05,idle,,56,,
5/04/2024 4:30,Smart Conveyor System,55.15,5.31,2.92,47.53,178.8,active,,96,,2.78
5/04/2024 4:30,IoT Sensor Hub,76.23,9.37,4.21,45.87,414.2,active,,27,,
5/04/2024 4:30,Predictive Maintenance System,22.26,5.69,0.52,33.54,181.54,maintenance,E202,53,Software Update,
5/04/2024 4:30,Automated Assembly Line,30.56,9.16,3.94,44.51,410.4,idle,,3,,
5/04/2024 4:30,Quality Control Scanner,31.37,9.53,4.78,44.33,356.98,active,,48,,
5/04/2024 4:30,Energy Management System,39.69,1.63,4.67,66.79,292.86,active,,60,,
5/04/2024 5:00,CNC Machine,23,6.48,2.09,40.19,236.95,active,,93,,3.2
5/04/2024 5:00,3D Printer,62.88,2.13,3.37,66.68,100.51,idle,,82,,1.76
5/04/2024 5:00,Industrial Robot,34.73,1.29,1.26,48.84,274.36,active,,1,,4.81
5/04/2024 5:00,Automated Guided Vehicle (AGV),57.45,4.75,1.96,44.76,468.87,active,,54,,
5/04/2024 5:00,Smart Conveyor System,38.44,4.77,4.84,69.57,205.73,active,,80,,3.92
5/04/2024 5:00,IoT Sensor Hub,41.73,6.12,2.73,39.12,119.4,active,,81,,
5/04/2024 5:00,Predictive Maintenance System,77.46,8.39,1.64,36.98,466.49,active,,73,,
5/04/2024 5:00,Automated Assembly Line,78.87,3.31,0.4,38.39,233.84,active,,80,,
5/04/2024 5:00,Quality Control Scanner,45.77,2.94,2.17,63.61,486.83,active,,91,,
5/04/2024 5:00,Energy Management System,64.37,3.8,4.33,66.84,148.1,active,,3,,
5/04/2024 5:30,CNC Machine,66.57,7.42,1.94,67.92,198.67,active,,77,,3.69
5/04/2024 5:30,3D Printer,27.92,1.45,1.25,66.76,387.6,active,,27,,0.83
5/04/2024 5:30,Industrial Robot,56.98,1.16,2.38,38.72,311.83,active,,8,,0.8
5/04/2024 5:30,Automated Guided Vehicle (AGV),48.84,2.76,4.99,46.12,353.26,active,,84,,
5/04/2024 5:30,Smart Conveyor System,24.47,6.27,1.31,51.28,203.65,active,,1,,4.71
5/04/2024 5:30,IoT Sensor Hub,36.89,4.19,3.03,33.15,301.77,active,,66,,
5/04/2024 5:30,Predictive Maintenance System,26.61,8.77,3.61,51.91,412.37,active,,75,,
5/04/2024 5:30,Automated Assembly Line,62.77,4.2,2.33,53.36,116.9,active,,84,,
5/04/2024 5:30,Quality Control Scanner,33.27,7.48,4.62,55.52,480.94,active,,79,,
5/04/2024 5:30,Energy Management System,34.47,1.46,3.96,38.04,221.09,active,,76,,
5/04/2024 6:00,CNC Machine,38.81,3.23,1.1,66.71,236.02,active,,59,,1.29
5/04/2024 6:00,3D Printer,46.31,6.74,3.17,58.76,209.43,active,,25,,2.52
5/04/2024 6:00,Industrial Robot,27.46,6.85,3.93,45.25,305.44,idle,,74,,1.81
5/04/2024 6:00,Automated Guided Vehicle (AGV),51.43,6.99,0.24,63.74,475.71,active,,95,,
5/04/2024 6:00,Smart Conveyor System,52.28,5.56,3.01,31.69,427.69,idle,,43,,0.84
5/04/2024 6:00,IoT Sensor Hub,35.78,6.27,2.22,37.52,350.11,active,,95,,
5/04/2024 6:00,Predictive Maintenance System,46.93,4.47,3.64,39.33,163.95,active,,44,,
5/04/2024 6:00,Automated Assembly Line,49.55,7.89,0.92,62.69,452.64,active,,33,,
5/04/2024 6:00,Quality Control Scanner,36.05,7.54,4.97,52.12,256.61,idle,,42,,
5/04/2024 6:00,Energy Management System,24.04,6,0.92,63.53,174.88,active,,77,,
5/04/2024 6:30,CNC Machine,34.65,4.36,3.52,43.63,353.14,active,,88,,4.34
5/04/2024 6:30,3D Printer,40.86,9.42,2.75,45.98,255.52,idle,,62,,1.24
5/04/2024 6:30,Industrial Robot,36.8,1.38,0.63,47.49,467.88,idle,,13,,1.22
5/04/2024 6:30,Automated Guided Vehicle (AGV),51.45,8.54,2.87,60.22,338.27,active,,44,,
5/04/2024 6:30,Smart Conveyor System,70.22,7.26,4.72,58.16,116.04,active,,32,,4.86
5/04/2024 6:30,IoT Sensor Hub,27.12,4.73,4.84,34.7,134.45,idle,,45,,
5/04/2024 6:30,Predictive Maintenance System,42.04,7.9,3.49,32.11,499.08,active,,72,,
5/04/2024 6:30,Automated Assembly Line,74.04,2.71,1.44,36.91,190.74,active,,74,,
5/04/2024 6:30,Quality Control Scanner,76.87,4.77,3.27,56.18,247.54,active,,12,,
5/04/2024 6:30,Energy Management System,67.13,3.36,1.29,44.06,239.08,active,,93,,
5/04/2024 7:00,CNC Machine,67.65,1.45,3.86,30.22,484.91,active,,86,,1.91
5/04/2024 7:00,3D Printer,65.49,2.14,0.91,49.76,145.03,active,,81,,1.94
5/04/2024 7:00,Industrial Robot,58.61,6.21,1.12,33.12,264.65,maintenance,E202,61,Software Update,1.88
5/04/2024 7:00,Automated Guided Vehicle (AGV),24.31,9.24,4.56,52.51,419.21,idle,,93,,
5/04/2024 7:00,Smart Conveyor System,54.79,2.19,2.5,52.43,485.23,active,,33,,3.47
5/04/2024 7:00,IoT Sensor Hub,38.85,9.8,2.51,33.98,457.62,idle,,59,,
5/04/2024 7:00,Predictive Maintenance System,47.31,8.48,3.89,30.5,207.01,active,,88,,
5/04/2024 7:00,Automated Assembly Line,45.6,5.63,2.94,68.81,257.57,active,,20,,
5/04/2024 7:00,Quality Control Scanner,25.27,9.22,0.6,44.99,103.59,active,,4,,
5/04/2024 7:00,Energy Management System,77.53,7.82,2.59,62.84,296.53,maintenance,E202,26,Software Update,
5/04/2024 7:30,CNC Machine,75.18,6.24,1.62,55.66,254.93,active,,60,,0.66
5/04/2024 7:30,3D Printer,35.61,9.33,2.1,44.49,417.38,active,,23,,1.2
5/04/2024 7:30,Industrial Robot,69.76,9.29,2.24,31.53,251.01,active,,88,,1.24
5/04/2024 7:30,Automated Guided Vehicle (AGV),76.76,1.64,1.09,41.59,396.75,active,,98,,
5/04/2024 7:30,Smart Conveyor System,64.75,6.6,3.81,44.83,239.82,active,,40,,4.15
5/04/2024 7:30,IoT Sensor Hub,45.58,6.11,1.83,46.73,476.41,active,,38,,
5/04/2024 7:30,Predictive Maintenance System,53.45,2.73,3.83,45.27,145.01,active,,17,,
5/04/2024 7:30,Automated Assembly Line,70.09,3.43,2.53,48.42,267.07,active,,21,,
5/04/2024 7:30,Quality Control Scanner,51.04,1.72,4.54,62.85,442,active,,37,,
5/04/2024 7:30,Energy Management System,34.29,1.33,2.59,68.06,457.9,active,,35,,
5/04/2024 8:00,CNC Machine,53.22,4.84,4.89,33.64,448.7,maintenance,E101,57,Routine Check,1.89
5/04/2024 8:00,3D Printer,79.9,1.73,0.63,56.83,415.69,active,,44,,4.13
5/04/2024 8:00,Industrial Robot,62.24,8.55,1.13,53.24,168.56,active,,38,,4.65
5/04/2024 8:00,Automated Guided Vehicle (AGV),72.22,9.93,1.37,42.48,471.71,active,,46,,
5/04/2024 8:00,Smart Conveyor System,25.62,2.99,3.98,45.19,350.73,active,,29,,0.79
5/04/2024 8:00,IoT Sensor Hub,44.04,6.12,2.35,41.51,349.85,idle,,88,,
5/04/2024 8:00,Predictive Maintenance System,45.56,2.74,2.23,42.52,171.32,active,,96,,
5/04/2024 8:00,Automated Assembly Line,68.29,8.96,3.41,48.6,292.18,idle,,86,,
5/04/2024 8:00,Quality Control Scanner,36.41,5.78,4.05,30.64,275.76,active,,64,,
5/04/2024 8:00,Energy Management System,27.5,8.1,1.78,46.46,340.17,idle,,57,,
5/04/2024 8:30,CNC Machine,64.35,9.53,0.17,56.54,231.35,maintenance,E404,23,Catastrophic failure,1.96
5/04/2024 8:30,3D Printer,67.16,1.46,3.14,46.81,200.48,active,,85,,4
5/04/2024 8:30,Industrial Robot,37.12,6.6,0.86,52.22,297.13,active,,56,,4.33
5/04/2024 8:30,Automated Guided Vehicle (AGV),36.93,3.36,4.51,47.31,330.12,active,,36,,
5/04/2024 8:30,Smart Conveyor System,35.32,2.11,0.33,40.99,380.56,active,,79,,4.43
5/04/2024 8:30,IoT Sensor Hub,63.59,1.25,0.92,44.53,182.62,idle,,11,,
5/04/2024 8:30,Predictive Maintenance System,44.88,4.24,0.37,49.86,423.39,active,,84,,
5/04/2024 8:30,Automated Assembly Line,31.07,7.56,4.43,46.51,359.13,active,,100,,
5/04/2024 8:30,Quality Control Scanner,73.05,7.1,4.78,59.26,305.65,active,,78,,
5/04/2024 8:30,Energy Management System,20.51,2.84,1.34,49.65,278.87,active,,47,,
5/04/2024 9:00,CNC Machine,24.01,1.17,0.26,38.85,362.4,active,,39,,0.93
5/04/2024 9:00,3D Printer,74.38,1.55,0.33,47.66,478.28,active,,16,,3.11
5/04/2024 9:00,Industrial Robot,62.36,7.03,4.77,52.16,428.77,active,,54,,3.52
5/04/2024 9:00,Automated Guided Vehicle (AGV),66.12,9.23,1.55,51.73,393.42,active,,86,,
5/04/2024 9:00,Smart Conveyor System,48.29,3.32,4.26,49.82,413.94,active,,1,,1.31
5/04/2024 9:00,IoT Sensor Hub,54.66,3.28,0.9,41.55,250.9,active,,99,,
5/04/2024 9:00,Predictive Maintenance System,35.93,8.6,3.88,60.52,442.01,active,,19,,
5/04/2024 9:00,Automated Assembly Line,75.78,5.58,3.71,48.7,254.11,idle,,66,,
5/04/2024 9:00,Quality Control Scanner,65.11,1.39,3.02,36.3,440.5,active,,77,,
5/04/2024 9:00,Energy Management System,63.93,5.5,3.06,45.92,193.57,active,,12,,
5/04/2024 9:30,CNC Machine,71.7,5.5,4.3,31.59,102.29,active,,93,,2.15
5/04/2024 9:30,3D Printer,32.13,1.8,2.74,46.32,382.95,active,,30,,1.37
5/04/2024 9:30,Industrial Robot,75.18,4.48,1.51,68.76,412.11,active,,65,,0.67
5/04/2024 9:30,Automated Guided Vehicle (AGV),37.99,7.38,4,41.63,205.75,active,,94,,
5/04/2024 9:30,Smart Conveyor System,34.79,3.98,3.18,50.22,350.21,active,,11,,1.76
5/04/2024 9:30,IoT Sensor Hub,77.62,9.77,4.77,50.24,132.87,active,,2,,
5/04/2024 9:30,Predictive Maintenance System,39.8,4.96,0.55,36.36,177.95,maintenance,E303,58,Part Replacement,
5/04/2024 9:30,Automated Assembly Line,65.14,9.75,3.34,38.27,125.92,idle,,61,,
5/04/2024 9:30,Quality Control Scanner,69.18,2.55,1.91,35.94,445.5,active,,53,,
5/04/2024 9:30,Energy Management System,53.42,3.38,1.81,49.02,287.89,active,,68,,
5/04/2024 10:00,CNC Machine,33.67,7.22,3.52,56.41,199.88,idle,,62,,4.18
5/04/2024 10:00,3D Printer,62.79,4.65,3.34,67.3,390.25,active,,37,,4.02
5/04/2024 10:00,Industrial Robot,75.07,3.5,1.9,66.66,268,active,,33,,1.7
5/04/2024 10:00,Automated Guided Vehicle (AGV),67.45,9.45,4.12,45.86,154.46,active,,92,,
5/04/2024 10:00,Smart Conveyor System,76.01,2.7,4.69,60.53,353.41,active,,42,,3.81
5/04/2024 10:00,IoT Sensor Hub,59.29,1.8,2.8,44.23,108.49,maintenance,E202,4,Software Update,
5/04/2024 10:00,Predictive Maintenance System,37.86,6.09,2.23,43.92,443.17,idle,,59,,
5/04/2024 10:00,Automated Assembly Line,71.64,5.8,2.95,44.59,483.34,active,,52,,
5/04/2024 10:00,Quality Control Scanner,61.44,7.35,1.65,44.91,282.84,idle,,23,,
5/04/2024 10:00,Energy Management System,53.41,9.72,0.85,37.27,247.37,active,,56,,
5/04/2024 10:30,CNC Machine,78.68,4.17,0.51,51.54,183.08,active,,88,,2.93
5/04/2024 10:30,3D Printer,69.46,5.63,2.39,41.74,255.63,idle,,16,,1.36
5/04/2024 10:30,Industrial Robot,29.13,5.11,1.56,38.42,146.45,active,,6,,3.63
5/04/2024 10:30,Automated Guided Vehicle (AGV),65.09,7.97,4.43,63.27,232.44,idle,,61,,
5/04/2024 10:30,Smart Conveyor System,74.18,7.75,3.78,45,157.36,active,,79,,2.1
5/04/2024 10:30,IoT Sensor Hub,57.04,2.44,0.59,33.74,256.43,active,,27,,
5/04/2024 10:30,Predictive Maintenance System,40.12,5.29,0.47,44.89,254.21,active,,59,,
5/04/2024 10:30,Automated Assembly Line,48.73,2.77,0.14,45.45,362,idle,,18,,
5/04/2024 10:30,Quality Control Scanner,79.54,4.23,1.63,56.88,136.62,active,,43,,
5/04/2024 10:30,Energy Management System,73.56,8.46,2.96,32.12,462.35,active,,24,,
5/04/2024 11:00,CNC Machine,35.35,8.45,0.55,68.2,286.17,active,,48,,4.61
5/04/2024 11:00,3D Printer,20.66,3.79,3,44.16,275.2,active,,44,,2.8
5/04/2024 11:00,Industrial Robot,46.97,9.15,3.06,58.26,141.55,maintenance,E404,35,Catastrophic failure,4.56
5/04/2024 11:00,Automated Guided Vehicle (AGV),63.84,6.06,3.64,65.13,126.55,active,,51,,
5/04/2024 11:00,Smart Conveyor System,31.88,7.58,2.25,44.58,233.2,active,,5,,3.17
5/04/2024 11:00,IoT Sensor Hub,35.61,8.12,3,57.64,281.62,active,,68,,
5/04/2024 11:00,Predictive Maintenance System,40.64,9.34,1.68,31.72,318.37,active,,86,,
5/04/2024 11:00,Automated Assembly Line,51.46,9.81,0.59,57.37,144,active,,98,,
5/04/2024 11:00,Quality Control Scanner,54.33,3.45,1.49,47.62,446.24,active,,22,,
5/04/2024 11:00,Energy Management System,30.2,9.17,4.64,69.15,403.05,active,,13,,
5/04/2024 11:30,CNC Machine,31.66,7.54,1.96,62.99,407.69,active,,36,,2.95
5/04/2024 11:30,3D Printer,79.2,4.09,4.9,55.16,224.45,active,,47,,0.93
5/04/2024 11:30,Industrial Robot,57.07,8.73,1.86,51.25,268.68,active,,95,,0.8
5/04/2024 11:30,Automated Guided Vehicle (AGV),66.87,5.71,3.89,33.85,399.24,active,,47,,
5/04/2024 11:30,Smart Conveyor System,56.45,9.4,1.48,59.84,287.79,active,,48,,2.99
5/04/2024 11:30,IoT Sensor Hub,75.2,1.57,4.82,52.78,411.07,active,,91,,
5/04/2024 11:30,Predictive Maintenance System,75.51,8.88,3.65,65.29,285.8,active,,61,,
5/04/2024 11:30,Automated Assembly Line,26.88,9.39,2.38,35.01,208.52,active,,93,,
5/04/2024 11:30,Quality Control Scanner,29.1,8.28,3.85,57.38,188.8,active,,38,,
5/04/2024 11:30,Energy Management System,42.84,8.44,3.77,35.25,334.57,active,,61,,
5/04/2024 12:00,CNC Machine,21.4,4.5,1.48,56.1,303.2,idle,,48,,2.03
5/04/2024 12:00,3D Printer,20.25,2.62,4.71,60.28,327.55,active,,73,,1.44
5/04/2024 12:00,Industrial Robot,46.05,2.33,3.99,48.88,381.12,active,,0,,2.24
5/04/2024 12:00,Automated Guided Vehicle (AGV),55.89,5.27,2.97,42.05,405.91,idle,,42,,
5/04/2024 12:00,Smart Conveyor System,41.41,9.93,3.88,44.83,415.53,active,,54,,1.42
5/04/2024 12:00,IoT Sensor Hub,59.17,8.66,0.59,39.67,363.15,active,,44,,
5/04/2024 12:00,Predictive Maintenance System,71.03,6.4,4.66,65.19,443.1,active,,86,,
5/04/2024 12:00,Automated Assembly Line,45.36,1.44,1.34,32.43,125.9,active,,13,,
5/04/2024 12:00,Quality Control Scanner,70.46,5.96,1.57,56.16,181.33,active,,81,,
5/04/2024 12:00,Energy Management System,36.74,7.04,4,62.05,124,active,,99,,
5/04/2024 12:30,CNC Machine,76.65,6.46,2.39,46.01,112.23,active,,4,,0.73
5/04/2024 12:30,3D Printer,69.11,9.55,3.73,65.6,259.51,idle,,96,,1.47
5/04/2024 12:30,Industrial Robot,26.5,2.97,1.05,42.8,419.42,active,,76,,0.96
5/04/2024 12:30,Automated Guided Vehicle (AGV),44.2,5.68,0.79,48.83,371.4,active,,82,,
5/04/2024 12:30,Smart Conveyor System,28.86,8.77,0.78,57.6,434.6,idle,,39,,2.2
5/04/2024 12:30,IoT Sensor Hub,28.63,3.85,4.53,52.82,352.13,active,,40,,
5/04/2024 12:30,Predictive Maintenance System,38.64,1.08,1.34,65.54,301.07,active,,21,,
5/04/2024 12:30,Automated Assembly Line,40.66,6.71,0.25,50.61,364.37,active,,41,,
5/04/2024 12:30,Quality Control Scanner,66.27,1.06,3.16,55.49,361.22,active,,85,,
5/04/2024 12:30,Energy Management System,28.31,4.67,0.14,65.74,200.58,idle,,38,,
5/04/2024 13:00,CNC Machine,27.41,5.87,4.8,38.6,472.72,active,,18,,0.99
5/04/2024 13:00,3D Printer,51.77,5.55,1.26,51.36,221.88,active,,54,,2.78
5/04/2024 13:00,Industrial Robot,58.49,4.35,1.35,44.35,264.23,active,,13,,3.93
5/04/2024 13:00,Automated Guided Vehicle (AGV),79.99,1.24,0.78,46.94,332.28,active,,82,,
5/04/2024 13:00,Smart Conveyor System,48.09,1.02,1.27,47.99,185.98,active,,78,,2.67
5/04/2024 13:00,IoT Sensor Hub,73.3,7.4,0.78,30.89,419.63,active,,29,,
5/04/2024 13:00,Predictive Maintenance System,66.29,2.23,3.28,44.57,331.78,active,,45,,
5/04/2024 13:00,Automated Assembly Line,34.25,8.26,1.19,60.94,357.01,active,,5,,
5/04/2024 13:00,Quality Control Scanner,53.29,6.96,4.79,53.88,439.3,maintenance,E404,78,Catastrophic failure,
5/04/2024 13:00,Energy Management System,27.53,4.02,0.3,67.57,375.46,active,,59,,
5/04/2024 13:30,CNC Machine,66.55,2.73,0.74,33.94,301.06,active,,98,,4.89
5/04/2024 13:30,3D Printer,46.6,5.32,2.23,53.09,439.7,active,,79,,2.93
5/04/2024 13:30,Industrial Robot,70.05,7.67,2.46,43.25,459.66,idle,,68,,1.62
5/04/2024 13:30,Automated Guided Vehicle (AGV),76.5,5.66,3.5,42.39,359.19,maintenance,E404,11,Catastrophic failure,
5/04/2024 13:30,Smart Conveyor System,61.69,3.86,1.36,47.46,243.29,active,,80,,0.61
5/04/2024 13:30,IoT Sensor Hub,22.45,4.32,1.34,40.48,134.18,active,,86,,
5/04/2024 13:30,Predictive Maintenance System,69.61,1.25,3.75,52.37,127,active,,34,,
5/04/2024 13:30,Automated Assembly Line,22.8,5.71,4.94,45.68,433.99,idle,,26,,
5/04/2024 13:30,Quality Control Scanner,27.06,8.84,2.34,55.62,424.4,idle,,98,,
5/04/2024 13:30,Energy Management System,79.62,8.35,3.9,36.1,172.97,active,,31,,
5/04/2024 14:00,CNC Machine,50.99,4.68,4.41,59.43,475.89,active,,93,,4.89
5/04/2024 14:00,3D Printer,76.35,3.24,4.64,35.37,338.96,active,,97,,0.86
5/04/2024 14:00,Industrial Robot,42.22,9.78,3.59,66.22,163.26,active,,76,,2.71
5/04/2024 14:00,Automated Guided Vehicle (AGV),45.87,3.26,0.97,38.94,250.53,active,,39,,
